,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,base,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy,policy
291.0,10861.842731002267,4276.452294896428,569.2871624583064,210880.3189646839,3574720.3303871714,0.0,4198692.768459823,15138.295025898695,5281977.298036564,34.157229747498384,22.77148649833226,11663.035467943953,543.0921365501133,85.52904589792857,769.761413081357,2237.4961738450893,1869.4771372950954,0.0,368.0190365499938,0.0,0.0,0.0,0.0,1086.1842731002266,1086.1842731002266,0.375,0.03749999999999999,0.1875,0.2824923340164956,7788551.3938728925,66024.70797236856,0.039924503091498156,2237.4961738450893,15.0,8000001,4037.776520219846,1829.9887750094845,303.21168903776925,578.7792431469076,7970009.677592626,0.0,23241.566179892747,5867.76529522933,19331.586744059863,18.192701342266155,12.12846756151077,64.55990605525763,201.88882601099232,36.59977550018969,329.39797950170725,688.8651378381542,346.9908897917918,0.0,341.8742480463624,0.0,0.0,0.0,0.0,403.77765202198464,403.77765202198464,0.08625,0.008624999999999997,0.1875,0.31187150183006135,7999119.009067748,241.64480409514778,0.029939562168881592,688.8651378381542,15.0,8000001
292.0,11489.810295797823,4514.714187099903,598.7716034116511,210903.6648752369,3584066.208906381,0.0,4188427.830132109,16004.524482897727,5283094.052102128,35.926296204699064,23.950864136466045,11634.52175036697,574.4905147898911,90.29428374199806,812.6485536779826,2372.2844833233403,1982.7429105264666,0.0,389.5415727968737,0.0,0.0,0.0,0.0,1148.9810295797822,1148.9810295797822,0.375,0.03749999999999999,0.1875,0.28208986726998864,7788498.563521388,66038.66739644317,0.0399204827313871,2372.2844833233403,15.0,8000001,4121.804983673445,1868.1470056647324,309.55356601549676,591.0321366616121,7969379.027435509,0.0,23731.43487240663,5989.951989338178,19739.48608236001,18.573213960929806,12.382142640619872,65.92065242335175,206.09024918367226,37.36294011329465,336.26646101965184,703.1608414173368,354.1847660771766,0.0,348.9760753401602,0.0,0.0,0.0,0.0,412.1804983673445,412.1804983673445,0.08625,0.008624999999999997,0.1875,0.31188013008951376,7999100.414297254,246.743545186557,0.029941617233377817,703.1608414173368,15.0,8000001
293.0,12159.771606405366,4768.6392801058455,630.1338670825031,210928.2267151552,3593244.465486985,0.0,4178269.763044301,16928.41088651121,5284275.645829797,37.80803202495019,25.205354683300126,11606.30489734528,607.9885803202683,95.37278560211692,858.3550704190523,2516.2512165323847,2103.743683870541,0.0,412.5075326618435,0.0,0.0,0.0,0.0,1215.9771606405366,1215.9771606405366,0.375,0.03749999999999999,0.1875,0.2816944432690704,7788442.639417797,66053.4373161928,0.03991620438680444,2516.2512165323847,15.0,8000001,4207.540916482828,1907.0838131397784,316.02567057394083,603.5412606182947,7968735.314519438,0.0,24231.493819676085,6114.6247296226065,20155.87203433657,18.96154023443645,12.641026822957633,67.3097050546558,210.3770458241414,38.14167626279557,343.2750863651601,717.74533897468,361.52366863334237,0.0,356.22167034133764,0.0,0.0,0.0,0.0,420.7540916482828,420.7540916482828,0.08625,0.008624999999999997,0.1875,0.31188893799169964,7999081.433068737,251.94836893566102,0.029943693807448813,717.74533897468,15.0,8000001
294.0,12874.706314779987,5039.331831538964,663.5038587813888,210954.0821245688,3602245.9074923606,0.0,4168223.468378006,17914.03814631895,5285526.42353356,39.81023152688333,26.540154351255552,11578.398523272239,643.7353157389994,100.78663663077928,907.0797296770136,2670.0493262557325,2233.0303832267246,0.0,437.0189430290079,0.0,0.0,0.0,0.0,1287.4706314779987,1287.4706314779987,0.375,0.03749999999999999,0.1875,0.2813063023746249,7788383.414016685,66069.07203553549,0.03991165027296158,2670.0493262557325,15.0,8000001,4295.017266378753,1946.814358010107,322.63057411341055,616.3118745911099,7968078.275939096,0.0,24741.94998774057,6241.83162438886,20580.916963921965,19.35783444680463,12.905222964536424,68.72763885483491,214.75086331893766,38.93628716020214,350.4265844418193,732.6241307648571,369.01034669541514,0.0,363.613784069442,0.0,0.0,0.0,0.0,429.5017266378753,429.5017266378753,0.08625,0.008624999999999997,0.1875,0.311897929191693,7999062.057551225,257.2614298913458,0.02994579277840221,732.6241307648571,15.0,8000001
295.0,13637.806694583433,5327.975807182141,699.020896368658,210981.31412295526,3611060.6812807037,0.0,4158294.2011982445,18965.782501765574,5286851.037844732,41.94125378211948,27.960835854746318,11550.81722555068,681.8903347291716,106.55951614364282,959.0356452927854,2834.377205945842,2371.1922145400786,0.0,463.18499140576347,0.0,0.0,0.0,0.0,1363.7806694583433,1363.7806694583433,0.375,0.03749999999999999,0.1875,0.28092570431439595,7788320.664980713,66085.62971235544,0.039906801347852065,2834.377205945842,15.0,8000001,4384.267542314695,1987.3540651195685,329.3708944237873,629.3493419213662,7967407.643824764,0.0,25263.014331385377,6371.621607434263,21014.796557391597,19.762253665427238,13.174835776951493,70.17503980940383,219.21337711573474,39.74708130239137,357.7237317215223,747.8028075677903,376.6475941771727,0.0,371.1552133906176,0.0,0.0,0.0,0.0,438.4267542314695,438.4267542314695,0.08625,0.008624999999999997,0.1875,0.311907107415288,7999042.279763583,262.68492413177944,0.029947915041794837,747.8028075677903,15.0,8000001
296.0,14452.491486799492,5635.840344966867,736.834383667377,211010.01149875956,3619678.2264687857,0.0,4148487.5958170574,20088.331831766358,5288254.471650609,44.21006302004262,29.473375346695082,11523.576655047382,722.6245743399746,112.71680689933734,1014.4512620940361,3009.9813678497153,2518.8588988202096,0.0,491.12246902950557,0.0,0.0,0.0,0.0,1445.2491486799493,1445.2491486799493,0.375,0.03749999999999999,0.1875,0.28055292953966054,7788254.154117609,66103.17263273602,0.0399016372283041,3009.9813678497153,15.0,8000001,4475.325820770124,2028.71862683878,336.2492963312203,642.6591315858375,7966723.145262554,0.0,25794.90186184573,6504.044447608903,21457.68987979693,20.174957779873218,13.449971853248812,71.65250517179369,223.76629103850618,40.574372536775606,365.1693528309804,763.2870515542706,384.43825007020956,0.0,378.8488014840611,0.0,0.0,0.0,0.0,447.53258207701236,447.53258207701236,0.08625,0.008624999999999997,0.1875,0.31191647646021275,7999022.091572009,268.22108996982536,0.029950061501770545,763.2870515542706,15.0,8000001
297.0,15322.420331024505,5964.285511084078,777.1045266002712,211040.26922678633,3628087.2275622836,0.0,4138809.692842257,21286.705842108582,5289742.061446724,46.626271596016274,31.084181064010853,11496.693591228492,766.1210165512252,119.28571022168157,1073.571391995134,3197.6591748237947,2676.702946707563,0.0,520.9562281162316,0.0,0.0,0.0,0.0,1532.2420331024505,1532.2420331024505,0.375,0.03749999999999999,0.1875,0.28018828067261337,7788183.62624665,66121.76750286312,0.03989613610177953,3197.6591748237947,15.0,8000001,4568.226751969314,2070.924006300314,343.26849234508126,656.2468200909499,7966024.502213963,0.0,26337.831715258308,6639.150758269629,21909.77943202489,20.596109540704877,13.73073969380325,73.1606436534953,228.4113375984657,41.41848012600629,372.7663211340565,779.082637129397,392.38519883057353,0.0,386.69743829882344,0.0,0.0,0.0,0.0,456.8226751969314,456.8226751969314,0.08625,0.008624999999999997,0.1875,0.31192604019735526,7999001.484687491,273.872208666285,0.029952233071398833,779.082637129397,15.0,8000001
298.0,16251.508740682682,6314.768346537587,820.0030935359716,211072.18891510423,3636275.56291421,0.0,4129266.9679899653,22566.277087220267,5291319.522159484,49.20018561215829,32.80012374143887,11470.186022194348,812.5754370341341,126.29536693075174,1136.6583023767657,3398.261603661192,2845.4419528137073,0.0,552.8196508474849,0.0,0.0,0.0,0.0,1625.1508740682682,1625.1508740682682,0.375,0.03749999999999999,0.1875,0.2798320840487138,7788108.807991395,66141.48575930783,0.039890274633984264,3398.261603661192,15.0,8000001,4663.0055660058715,2113.986440606775,350.43124330467435,670.1180933928475,7965311.43143477,0.0,26892.027221848955,6776.992006612647,22371.251208474732,21.02587459828046,14.017249732186974,74.7000756162471,233.15027830029356,42.2797288121355,380.5175593092195,795.1954317519231,400.4913707518643,0.0,394.70406100005886,0.0,0.0,0.0,0.0,466.30055660058713,466.30055660058713,0.08625,0.008624999999999997,0.1875,0.3119358025720045,7998980.450663231,279.6406051508585,0.029954430673014468,795.1954317519231,15.0,8000001
299.0,17243.943562987482,6688.849198196346,865.7142211171621,211105.8792832544,3644230.2509982204,0.0,4119866.362736259,23932.792761183828,5292992.973490711,51.942853267029726,34.628568844686484,11444.073229822941,862.1971781493742,133.77698396392694,1203.9928556753423,3612.696011990348,3025.840885034992,0.0,586.8551269553561,0.0,0.0,0.0,0.0,1724.3943562987483,1724.3943562987483,0.375,0.03749999999999999,0.1875,0.2794846913580797,7788029.406495663,66162.4038983334,0.039884027872425225,3612.696011990348,15.0,8000001,4759.698078862873,2157.9224440076655,357.7403590251706,684.2787488433082,7964583.644393346,0.0,27457.715975844618,6917.6205228705385,22842.2947553421,21.464421541510237,14.309614361006826,76.27143326623505,237.98490394314368,43.15844888015331,388.4260399213798,811.6313967275232,408.7597423237512,0.0,402.87165440377197,0.0,0.0,0.0,0.0,475.96980788628736,475.96980788628736,0.08625,0.008624999999999997,0.1875,0.3119457676051032,7998958.980892061,285.5286487506952,0.029956655238558148,811.6313967275232,15.0,8000001
300.0,18304.198843670292,7088.198323176159,914.4352665606441,211141.45667360554,3651937.394014868,0.0,4110615.3168781535,25392.39716684645,5294768.967828905,54.866115993638644,36.57741066242577,11418.375880217092,915.2099421835146,141.7639664635232,1275.8756981717086,3841.9288740753154,3218.7143381780907,0.0,623.2145358972249,0.0,0.0,0.0,0.0,1830.4198843670292,1830.4198843670292,0.375,0.03749999999999999,0.1875,0.2791464813897467,7787945.108059868,66184.60382478584,0.03987736914613351,3841.9288740753154,15.0,8000001,4858.340698317903,2202.7488110407476,365.1986989422055,698.7346971614737,7963840.847188368,0.0,28035.129906095633,7061.0895093586505,23323.10322949965,21.91192193653233,14.607947957688221,77.87536085026565,242.91703491589516,44.05497622081496,396.4947859873346,828.3965879738905,417.19333657481076,0.0,411.2032513990798,0.0,0.0,0.0,0.0,485.8340698317903,485.8340698317903,0.08625,0.008624999999999997,0.1875,0.3119559393945171,7998937.066603823,291.5387539264014,0.029958907709918138,828.3965879738905,15.0,8000001
301.0,19437.05199184466,7514.602749042315,966.3777070537792,211179.04559772534,3659382.1188874943,0.0,4101521.8030668744,26951.654740886974,5296654.519762701,57.98266242322675,38.655108282151176,11393.116119630207,971.852599592233,150.2920549808463,1352.6284948276166,4086.9884430394554,3424.9287144439572,0.0,662.0597285954981,0.0,0.0,0.0,0.0,1943.705199184466,1943.705199184466,0.375,0.03749999999999999,0.1875,0.27881786188223523,7787855.576695256,66208.17322101211,0.0398702699618752,4086.9884430394554,15.0,8000001,4958.97042972186,2248.482619633362,372.80917275454675,713.4919644313286,7963082.74046599,0.0,28624.505347393817,7207.453049355221,23813.873457962036,22.368550365272803,14.91236691018187,79.5125148538717,247.94852148609297,44.96965239266724,404.72687153400517,845.4971567555008,425.79522339854856,0.0,419.70193335695217,0.0,0.0,0.0,0.0,495.89704297218594,495.89704297218594,0.08625,0.008624999999999997,0.1875,0.3119663221163142,7998914.698862739,297.6733810153528,0.029961189039273094,845.4971567555008,15.0,8000001
302.0,20647.60011134853,7969.973364700838,1021.7680864083296,211218.77931966042,3666548.515751452,0.0,4092594.3633664655,28617.573476049365,5298657.137220284,61.30608518449977,40.87072345633319,11368.31767601796,1032.3800055674265,159.39946729401677,1434.5952056461508,4348.967288028525,3645.4042854938307,0.0,703.5630025346944,0.0,0.0,0.0,0.0,2064.760011134853,2064.760011134853,0.375,0.03749999999999999,0.1875,0.27849927148334475,7787760.452593967,66233.20593610281,0.039862699897292735,4348.967288028525,15.0,8000001,5061.624881639911,2295.141234159024,380.57474106420915,728.5566941248381,7962309.019336469,0.0,29226.08311246979,7356.766115798935,24314.805997922045,22.834484463852547,15.222989642568368,81.18356420130497,253.08124408199555,45.902824683180484,413.12542214862435,862.9393503857812,434.568519861419,0.0,428.3708305243621,0.0,0.0,0.0,0.0,506.1624881639911,506.1624881639911,0.08625,0.008624999999999997,0.1875,0.31197692002605887,7998891.868564738,303.93503698214596,0.029963500189436054,862.9393503857812,15.0,8000001
303.0,21941.2763309466,8456.352207748057,1080.849008554462,211260.80047800523,3673419.5740968743,0.0,4083842.147877907,30397.628538694655,5300784.854243411,64.85094051326772,43.233960342178484,11344.005966327519,1097.06381654733,169.12704415496117,1522.1433973946503,4629.024644506736,3881.117081866841,0.0,747.9075626398946,0.0,0.0,0.0,0.0,2194.12763309466,2194.12763309466,0.375,0.03749999999999999,0.1875,0.2781911818214222,7787659.350513476,66259.80239556734,0.039854626491562975,4629.024644506736,15.0,8000001,5166.342271342365,2342.7423084443008,388.4984160133635,743.9351491506278,7961519.373290324,0.0,29840.108564652175,7509.084579786666,24826.105197343604,23.30990496080181,15.53993664053454,82.88919045736715,258.31711356711827,46.85484616888602,421.6936155199742,880.7295128943255,443.5163904916055,0.0,437.21312240272,0.0,0.0,0.0,0.0,516.6342271342365,516.6342271342365,0.08625,0.008624999999999997,0.1875,0.3119877374601177,7998868.566434762,310.32627617601054,0.029965842134199484,880.7295128943255,15.0,8000001
304.0,23323.8659262934,8975.919903269087,1143.8801767455182,211305.2617486169,3679977.116792823,0.0,4075274.9554522866,32299.78582956249,5303046.265386134,68.63281060473108,45.75520706982073,11320.208209589686,1166.19329631467,179.51839806538175,1615.6655825884357,4928.3885041266685,4133.100545338957,0.0,795.2879587877113,0.0,0.0,0.0,0.0,2332.38659262934,2332.38659262934,0.375,0.03749999999999999,0.1875,0.27789409968947365,7787551.8580746725,66288.07003131793,0.03984601513432789,4928.3885041266685,15.0,8000001,5273.1614301328045,2391.303788720835,396.5832619173444,759.6337139280666,7960713.486114059,0.0,30466.83169116902,7664.46521885364,25347.979256095925,23.794995715040663,15.863330476693775,84.63008803102505,263.6580715066402,47.82607577441671,430.4346819697504,898.874085656707,452.64204754727933,0.0,446.2320381094277,0.0,0.0,0.0,0.0,527.3161430132805,527.3161430132805,0.08625,0.008624999999999997,0.1875,0.3119987788369791,7998844.783024081,316.8497010949865,0.029968215858681622,898.874085656707,15.0,8000001
305.0,24801.52198094158,9531.003196391192,1211.1394764767228,211352.32654976673,3686201.732300609,0.0,4066903.276495849,34332.52517733277,5305450.561705316,72.66836858860337,48.44557905906892,11296.953545821802,1240.076099047079,190.62006392782385,1715.5805753504144,5248.3573573257,4402.446868321142,0.0,845.9104890045585,0.0,0.0,0.0,0.0,2480.152198094158,2480.152198094158,0.375,0.03749999999999999,0.1875,0.27760856934239747,7787437.533973791,66318.123731551,0.03983682895385087,5248.3573573257,15.0,8000001,5382.12180850015,2440.8439165170453,404.83239589303633,775.6588964865839,7959891.035805463,0.0,31106.50717707101,7822.965725017195,25880.640287611994,24.28994375358218,16.193295835721454,86.4069643807528,269.1060904250075,48.81687833034091,439.35190497306814,917.379607984326,461.9487512629976,0.0,455.4308567213284,0.0,0.0,0.0,0.0,538.212180850015,538.212180850015,0.08625,0.008624999999999997,0.1875,0.3120100486585834,7998820.50870755,323.5079631566545,0.029970622359674005,917.379607984326,15.0,8000001
306.0,26380.78028131772,10124.082506068626,1282.9240990745163,211402.16979142145,3692072.7054781187,0.0,4058738.337844033,36504.862787386344,5308007.568282338,76.97544594447098,51.31696396298065,11274.273160677869,1319.039014065886,202.48165012137252,1822.3348510923527,5590.301486892437,4690.307931522988,0.0,899.9935553694496,0.0,0.0,0.0,0.0,2638.078028131772,2638.078028131772,0.375,0.03749999999999999,0.1875,0.27733517490625487,7787315.906109538,66350.08630976843,0.03982702870558092,5590.301486892437,15.0,8000001,5493.26348108092,2491.3812314838774,413.24898848187274,792.0173305900117,7959051.694488542,0.0,31759.39447975372,7984.644712564797,26424.30438105289,24.794939308912365,16.52995953927491,88.2205402215381,274.663174054046,49.82762462967755,448.4486216670979,936.2527176716487,471.4398100728574,0.0,464.81290759879124,0.0,0.0,0.0,0.0,549.326348108092,549.326348108092,0.08625,0.008624999999999997,0.1875,0.3120215515116646,7998795.73368086,330.3037634751907,0.029973062645990204,936.2527176716487,15.0,8000001
307.0,28068.573080882823,10757.799410351157,1359.5517016615026,211454.97867020045,3697567.947486654,0.0,4050792.1496502836,38826.37249123398,5310727.783181963,81.57310209969015,54.382068066460114,11252.200415695232,1403.4286540441412,215.15598820702317,1936.4038938632082,5955.66369415899,4997.895736814557,0.0,957.7679573444337,0.0,0.0,0.0,0.0,2806.8573080882825,2806.8573080882825,0.375,0.03749999999999999,0.1875,0.2770745428968415,7787186.469628172,66384.08899176342,0.03981657266257123,5955.66369415899,15.0,8000001,5606.627151417113,2542.9345741486695,421.83626426665234,808.7157778857354,7958195.128328157,0.0,32425.757904054775,8149.561725565783,26979.19166395856,25.31017585599914,16.873450570666094,90.07154973348548,280.33135757085563,50.85869148297339,457.72822334676056,955.5001514980647,481.11858080895473,0.0,474.38157068910994,0.0,0.0,0.0,0.0,560.6627151417113,560.6627151417113,0.08625,0.008624999999999997,0.1875,0.3120332920691053,7998770.447957777,337.2398536445003,0.029975537738815835,955.5001514980647,15.0,8000001
308.0,29872.241301098813,11434.963953510603,1441.3615977165186,211510.95351135643,3702663.9254388004,0.0,4043077.554197551,41307.20525460942,5313622.417714574,86.48169586299112,57.65446390866075,11230.770983882087,1493.6120650549406,228.69927907021207,2058.2935116319086,6345.959321193642,5326.482216500215,0.0,1019.4771046934267,0.0,0.0,0.0,0.0,2987.224130109881,2987.224130109881,0.375,0.03749999999999999,0.1875,0.27682734484281263,7787048.684890961,66420.27191889819,0.039805416509502145,6345.959321193642,15.0,8000001,5722.254156494821,2595.523088590941,430.5975024813291,825.7611300783766,7957320.997444381,0.0,33105.86667789994,8317.777245085761,27545.52636536364,25.835850148879747,17.223900099253164,91.96074077194427,286.11270782474105,51.910461771818824,467.1941559463694,975.1287456814997,490.9884688736598,0.0,484.1402768078399,0.0,0.0,0.0,0.0,572.2254156494821,572.2254156494821,0.08625,0.008624999999999997,0.1875,0.3120452750912999,7998744.641367367,344.3190365271659,0.029978048672059762,975.1287456814997,15.0,8000001
309.0,31799.544660877946,12158.561642613076,1528.7159706994678,211570.30865886057,3707335.592571795,0.0,4035608.2764951843,43958.10630349102,5316703.437821109,91.72295824196807,61.14863882797871,11210.0229902644,1589.9772330438973,243.17123285226154,2188.5410956703536,6762.775412437222,5677.398283123391,0.0,1085.377129313832,0.0,0.0,0.0,0.0,3179.9544660877946,3179.9544660877946,0.375,0.03749999999999999,0.1875,0.2765943000062193,7786901.97537047,66458.78466541578,0.039793513242402385,6762.775412437222,15.0,8000001,5840.18647104782,2649.1662250336726,439.5360376129016,843.1604111277187,7956428.955826634,0.0,33799.995028469995,8489.352696081492,28123.53687935564,26.372162256774097,17.581441504516068,93.88887507908332,292.00932355239104,52.98332450067345,476.84992050606104,995.1454362808004,501.0529283841468,0.0,494.0925078966536,0.0,0.0,0.0,0.0,584.0186471047821,584.0186471047821,0.08625,0.008624999999999997,0.1875,0.3120575054275307,7998718.303551185,351.54416704892463,0.029980596492706752,995.1454362808004,15.0,8000001
310.0,33858.66914157892,12931.75997518221,1622.0011011635104,211633.27341433382,3711556.319897469,0.0,4028398.9764703047,46790.42911676113,5319983.60634515,97.32006606981062,64.88004404654042,11189.997156861957,1692.9334570789458,258.63519950364423,2327.7167955327977,7207.768837767937,6052.031965570806,0.0,1155.736872197131,0.0,0.0,0.0,0.0,3385.8669141578916,3385.8669141578916,0.375,0.03749999999999999,0.1875,0.2763761781904632,7786745.725484535,66499.78676684103,0.039780813076551326,7207.768837767937,15.0,8000001,5960.466711609905,2703.883742343314,448.6552599944772,860.9207794705338,7955518.6512476485,0.0,34508.42225885915,8664.350453953219,28713.45582905142,26.91931559966863,17.94621039977909,95.85672849683098,298.02333558049526,54.07767484686629,486.6990736217966,1015.5572595437975,511.3154622875713,0.0,504.2417972562262,0.0,0.0,0.0,0.0,596.0466711609905,596.0466711609905,0.08625,0.008624999999999997,0.1875,0.3120699880173514,7998691.423960461,358.91815299837367,0.029983182261171075,1015.5572595437975,15.0,8000001
311.0,36058.23110121812,13757.914310280381,1721.6285953992126,211700.09302513738,3715297.83046826,0.0,4021465.302499737,49816.1454114985,5323476.525892698,103.29771572395275,68.86514381596851,11170.736951388159,1802.9115550609063,275.1582862056076,2476.4245758504685,7682.663176219599,6451.825457851727,0.0,1230.8377183678724,0.0,0.0,0.0,0.0,3605.8231101218125,3605.8231101218125,0.375,0.03749999999999999,0.1875,0.27617380262232805,7786579.278379496,66543.4482557277,0.039767263365482246,7682.663176219599,15.0,8000001,6083.138140298941,2759.695710431535,457.9586163885488,879.0495302659458,7954589.725177347,0.0,35231.43282519214,8842.833850730476,29315.520130965662,27.477516983312928,18.318344655541956,97.86509118108928,304.156907014947,55.1939142086307,496.74522787767637,1036.3713521978366,521.7796224452185,0.0,514.591729752618,0.0,0.0,0.0,0.0,608.313814029894,608.313814029894,0.08625,0.008624999999999997,0.1875,0.312082727891983,7998663.99185327,366.44395583157626,0.02998580705165164,1036.3713521978366,15.0,8000001
312.0,38407.2772495583,14640.57286246137,1828.036600911624,211771.02972140355,3718530.1376104658,0.0,4014823.9459552313,53047.85011201967,5327196.681906654,109.68219605469744,73.12146403646497,11152.288738764531,1920.3638624779148,292.8114572492274,2635.3031152430467,8189.244135875944,6878.270886822808,0.0,1310.9732490531364,0.0,0.0,0.0,0.0,3840.7277249558297,3840.7277249558297,0.375,0.03749999999999999,0.1875,0.2759880528908387,7786401.933677716,66589.9502000894,0.03975280853448961,8189.244135875944,15.0,8000001,6208.244668315089,2816.6225125513715,467.449610559475,897.5540976639148,7953641.812696668,0.0,35969.316414166984,9024.86718086646,29929.97105974397,28.046976633568498,18.697984422379,99.91476781713051,310.4122334157545,56.33245025102743,506.99205225924686,1057.5949516794462,532.4490096838957,0.0,525.1459419955506,0.0,0.0,0.0,0.0,620.824466831509,620.824466831509,0.08625,0.008624999999999997,0.1875,0.3120957301757158,7998635.996291702,374.1245914812257,0.029988471952488174,1057.5949516794462,15.0,8000001
313.0,40915.27958567674,15583.480561505501,1941.6909908879013,211846.36380113973,3721221.488711163,0.0,4008492.6963496595,56498.76014718224,5331159.485498861,116.50145945327408,77.66763963551605,11134.70193430461,2045.763979283837,311.66961123011004,2805.0265010709904,8729.35326134326,7332.904584790002,0.0,1396.4486765532572,0.0,0.0,0.0,0.0,4091.527958567674,4091.527958567674,0.375,0.03749999999999999,0.1875,0.27581986792116703,7786212.945208005,66639.48523880012,0.0397373900325768,8729.35326134326,15.0,8000001,6335.830859134808,2874.6848474801604,477.13180383410673,916.4420570963872,7952674.542411395,0.0,36722.36802098639,9210.515706614968,30557.05431323088,28.627908230046405,19.08527215336427,102.0065778360733,316.7915429567404,57.49369694960321,517.4432725464288,1079.235396299694,543.3272738127707,0.0,535.9081224869232,0.0,0.0,0.0,0.0,633.5830859134808,633.5830859134808,0.08625,0.008624999999999997,0.1875,0.3121090000873208,7998607.426138997,381.9631311699946,0.029991178066518586,1079.235396299694,15.0,8000001
314.0,43592.12428255907,16590.581480616554,2063.0864962378982,211926.3947617577,3723338.3164043315,0.0,4002490.4965745294,60182.70576317562,5335381.315486925,123.78518977427389,82.52345984951594,11118.02915715147,2179.6062141279535,331.8116296123311,2986.30466651098,9304.879656392559,7817.2996330027045,0.0,1487.5800233898537,0.0,0.0,0.0,0.0,4359.212428255907,4359.212428255907,0.375,0.03749999999999999,0.1875,0.2756702489566021,7786011.518742036,66692.2581070543,0.03972094630736184,9304.879656392559,15.0,8000001,6465.941931381605,2933.903731581343,487.0088156494611,935.7211275906263,7951687.5363660855,0.0,37490.88802763975,9399.845662962947,31197.020077841597,29.220528938967664,19.480352625978448,104.14135563233263,323.2970965690803,58.67807463162686,528.1026716846418,1101.3001253416494,554.4181136038004,0.0,546.882011737849,0.0,0.0,0.0,0.0,646.5941931381606,646.5941931381606,0.08625,0.008624999999999997,0.1875,0.31212254294147,7998578.270056689,389.96270222768214,0.02999392651143767,1101.3001253416494,15.0,8000001
315.0,46448.093380910555,17666.019491946332,2192.7477597546376,212011.44247544272,3724845.1992838285,0.0,3996837.497608148,64114.11287285689,5339879.558975546,131.56486558527826,87.70991039018551,11102.326382244855,2322.404669045528,353.32038983892664,3179.8835085503397,9917.749426832908,8333.056423434204,0.0,1584.693003398704,0.0,0.0,0.0,0.0,4644.809338091056,4644.809338091056,0.375,0.03749999999999999,0.1875,0.27554026251567076,7785796.809764833,66748.48614363356,0.03970341280808158,9917.749426832908,15.0,8000001,6598.62376135382,2994.300500736849,497.08432408628676,955.3991741041716,7950680.409958153,0.0,38275.18228149456,9592.924262090668,31850.12309420399,29.825059445177203,19.88337296345147,106.31995078192934,329.931188067691,59.886010014736975,538.9740901326328,1123.7966790862597,565.7252767338308,0.0,558.071402352429,0.0,0.0,0.0,0.0,659.862376135382,659.862376135382,0.08625,0.008624999999999997,0.1875,0.31213636415016116,7998548.516501738,398.12648891173876,0.02999671842015684,1123.7966790862597,15.0,8000001
316.0,49493.838029224426,18814.136761195834,2331.230282423883,212101.84840467395,3725704.8345740144,0.0,3991555.1119484976,68307.97479042027,5344672.649702268,139.873816945433,93.24921129695534,11087.653088745827,2474.6919014612213,376.2827352239167,3386.54461701525,10569.912528689678,8881.790970041793,0.0,1688.1215586478838,0.0,0.0,0.0,0.0,4949.383802922443,4949.383802922443,0.375,0.03749999999999999,0.1875,0.27543104328477896,7785567.921312932,66808.39977022838,0.039684722022496434,10569.912528689678,15.0,8000001,6733.922885188881,3055.896812141513,507.36206638732193,975.4842098808434,7949652.771852179,0.0,39075.562174154205,9789.819697330393,32516.622723035798,30.441723983239314,20.294482655492878,108.54322826153945,336.69614425944405,61.11793624283026,550.0614261854723,1146.7326987627978,577.2525596863786,0.0,569.4801390764192,0.0,0.0,0.0,0.0,673.3922885188881,673.3922885188881,0.08625,0.008624999999999997,0.1875,0.31215046922415046,7998518.153723665,406.4577332307308,0.0299995549411649,1146.7326987627978,15.0,8000001
317.0,52740.34188266406,20039.469643119523,2479.1212268993063,212197.97685291024,3725878.025509679,0.0,3986666.064884758,72779.81152578359,5349780.103234851,148.74727361395838,99.16484907597226,11074.072402457661,2637.017094133203,400.78939286239046,3607.104535761514,11263.32669090498,9465.120688332188,0.0,1798.2060025727922,0.0,0.0,0.0,0.0,5274.034188266406,5274.034188266406,0.375,0.03749999999999999,0.1875,0.275343796899229,7785323.901920222,66872.24293140527,0.039664803554187306,11263.32669090498,15.0,8000001,6871.8865006427595,3118.7146459505875,517.8458394589859,995.9843988271566,7948604.223894515,0.0,39892.34472053572,9990.601146593348,33196.78301121935,31.070750367539155,20.713833578359434,110.81206866815478,343.594325032138,62.37429291901176,561.3686362711057,1170.115926419927,589.0038076110449,0.0,581.1121188088822,0.0,0.0,0.0,0.0,687.188650064276,687.188650064276,0.08625,0.008624999999999997,0.1875,0.31216486377439107,7998487.169761644,414.9597357702749,0.03000243723888995,1170.115926419927,15.0,8000001
